TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
FLRY3;14,77;11,34;13,46;1,50;0,60;26,88;14,96;7,44;6,69;9,17;2,48;0,55;1,00;3,03;-0,93;2,21;11,13;4,42;9,31;0,40;0,60;0,59;21,48;13,97;50.709.502,71;9,86;1,10;-6,30;8.082.011.454,02
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05
HAPV3;14,47;;-23,44;0,15;0,10;13,55;4,95;-1,05;4,95;7,57;2,62;0,08;0,25;1,19;-0,12;1,98;-0,64;-0,42;2,35;0,65;0,35;0,40;38,69;;175.525.118,95;96,79;-0,62;0,54;7.273.068.891,48
HYPE3;22,79;5,13;17,52;1,18;0,57;56,70;16,63;11,82;12,45;18,72;6,27;0,59;2,07;10,88;-0,77;1,27;6,72;3,28;1,22;0,49;0,51;0,28;17,70;-6,68;68.839.251,81;19,35;1,30;-0,37;14.435.660.556,17
KRSA3;8,87;;-2,03;1,20;0,14;19,71;12,45;-14,41;2,35;12,58;10,23;5,20;0,29;1,33;-0,20;1,48;-58,89;-6,79;6,55;0,12;0,87;0,47;38,69;;0,00;7,41;-4,36;-0,01;685.959.729,22
MATD3;4,85;4,65;19,90;1,11;0,37;28,99;14,57;3,87;5,29;7,61;2,32;0,49;0,77;1,57;-0,57;2,92;5,56;1,85;7,89;0,33;0,66;0,48;24,89;-10,05;850.827,76;4,39;0,24;-0,16;1.617.711.801,25
NRTQ3;0,00;;0,00;0,00;0,00;27,60;9,33;3,53;0,00;3,18;3,18;0,29;0,00;0,00;0,00;4,62;3,50;2,19;4,71;0,62;0,38;0,62;7,47;-12,02;;20,02;0,70;0,00;0,00
ODPV3;11,44;6,62;10,87;4,84;2,78;36,85;32,16;23,99;8,11;7,29;-0,82;-0,49;2,61;-91,75;-4,18;0,92;44,52;25,55;24,96;0,57;0,43;1,06;4,75;15,07;29.236.718,05;2,36;1,05;1,66;6.244.241.271,84
OFSA3;23,55;3,09;8,82;1,78;0,87;50,93;76,53;12,50;1,44;1,77;0,33;0,41;1,10;1,79;-2,59;3,72;20,21;9,86;69,05;0,49;0,51;0,79;10,59;25,49;91.730,67;13,21;2,67;0,15;1.270.499.091,30
ONCO3;2,10;;-0,85;2,45;0,29;30,46;-34,16;-47,38;-1,17;-3,34;-2,16;4,52;0,40;7,12;-0,46;1,12;-289,63;-34,22;-35,27;0,12;0,85;0,72;;;8.373.016,67;0,86;-2,48;0,00;2.379.151.937,40
PARD3;20,25;;36,76;5,30;2,10;26,45;13,31;6,98;19,27;19,93;0,66;0,18;2,57;-54,06;-3,28;0,90;14,42;5,70;13,10;0,40;0,60;0,82;13,44;2,56;;3,82;0,55;-1,04;5.403.493.010,25
PFRM3;8,60;7,11;9,21;0,77;0,19;14,97;2,80;1,03;3,37;5,04;1,67;0,38;0,09;1,18;-0,63;1,29;8,35;2,05;11,63;0,25;0,70;2,00;16,16;57,39;2.486.497,90;11,19;0,93;1,20;1.064.789.847,80
PGMN3;6,02;4,20;20,63;1,40;0,43;32,00;5,40;1,36;5,18;7,31;2,13;0,58;0,28;2,15;-0,97;1,57;6,78;2,09;14,33;0,31;0,69;1,54;14,51;;26.930.912,29;4,30;0,29;1,18;3.989.292.423,20
PNVL3;10,28;1,92;13,70;1,22;0,43;32,22;4,47;2,13;6,54;10,82;4,28;0,80;0,29;1,51;-1,08;1,91;8,93;3,15;7,43;0,35;0,65;1,48;12,65;8,01;6.340.799,19;8,41;0,75;1,53;1.545.880.504,68
PNVL4;18,62;;24,82;2,21;0,78;32,22;4,47;2,13;11,84;10,82;4,28;0,80;0,53;2,74;-1,95;1,91;8,93;3,15;7,43;0,35;0,65;1,48;12,65;8,01;;8,41;0,75;2,77;1.545.880.504,68
QUAL3;2,24;0,25;65,20;0,48;0,16;86,26;13,14;0,66;3,28;8,08;4,79;0,70;0,43;-2,03;-0,25;0,81;0,74;0,25;6,84;0,34;0,66;0,38;-4,63;-52,24;8.249.542,19;4,67;0,03;-0,58;636.192.088,00
RADL3;23,48;1,91;30,05;5,77;1,69;29,34;6,01;3,18;15,88;16,96;1,08;0,39;0,96;10,39;-4,00;1,39;19,19;5,63;22,56;0,29;0,71;1,77;17,22;11,69;246.925.253,62;4,07;0,78;1,44;40.338.809.056,00
RDOR3;46,19;1,76;23,81;4,02;0,96;21,02;16,58;8,19;11,77;11,73;-0,03;-0,01;1,95;2,68;-2,03;3,11;16,87;4,04;11,76;0,24;0,74;0,49;30,58;30,64;260.965.497,33;11,50;1,94;1,17;105.742.424.732,10
VVEO3;1,55;;-0,50;0,25;0,06;11,80;-3,10;-8,78;-1,42;-9,39;-7,97;1,39;0,04;0,32;-0,11;1,49;-49,46;-10,99;-7,47;0,22;0,78;1,25;30,99;;2.616.831,90;6,24;-3,09;0,00;500.371.942,40
