TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
DMVF3;4,69;;9,51;0,26;0,13;30,38;2,82;1,11;3,75;3,81;0,07;0,00;0,11;5,62;-0,19;1,08;2,78;1,36;6,47;0,49;0,51;1,23;353,03;;233.251,05;17,72;0,49;2,40;237.327.328,98
DOHL3;6,51;0,15;-117,73;0,71;0,49;20,16;-2,04;-0,65;-37,64;-39,77;-5,79;0,11;0,77;1,03;-1,16;6,00;-0,60;-0,42;-1,62;0,70;0,30;0,64;4,67;;2.557,00;9,17;-0,06;1,72;444.589.734,45
DOHL4;4,25;0,26;-76,86;0,46;0,32;20,16;-2,04;-0,65;-24,57;-39,77;-5,79;0,11;0,50;0,68;-0,76;6,00;-0,60;-0,42;-1,62;0,70;0,30;0,64;4,67;;3.544,73;9,17;-0,06;1,12;444.589.734,45
DOTZ3;4,98;;-9,12;-0,27;0,35;81,90;2,98;-4,48;13,74;20,45;6,71;;0,41;-0,30;-0,54;0,23;-2,94;-3,86;-1,35;-1,31;2,31;0,86;3,90;;63.145,57;-18,57;-0,55;0,11;66.343.450,44
DTCY3;3,05;;-39,29;29,83;4,13;28,52;-6,77;-14,10;-81,81;-143,86;2,61;-0,95;5,54;9,31;-46,00;1,95;-75,92;-10,50;-36,47;0,14;0,86;0,74;-12,65;;3.077,56;0,10;-0,08;0,51;60.786.454,80
DTCY4;62,60;;-806,49;612,31;84,70;28,52;-6,77;-14,10;-1.679,06;-143,86;2,61;-0,95;113,75;191,17;-944,19;1,95;-75,92;-10,50;-36,47;0,14;0,86;0,74;-12,65;;;0,10;-0,08;10,41;60.786.454,80
DXCO3;5,14;1,05;16,36;0,61;0,23;28,62;12,03;3,14;4,27;9,38;5,10;0,73;0,51;3,23;-0,32;1,37;3,75;1,43;7,14;0,38;0,60;0,46;10,44;-8,66;11.509.705,76;8,38;0,31;-0,29;4.217.710.504,44
EALT3;14,75;1,30;3,50;0,98;0,51;29,10;20,65;16,13;2,74;3,48;0,81;0,29;0,56;5,58;-0,90;1,27;28,11;14,70;21,15;0,52;0,48;0,91;13,53;41,25;9.746,58;14,98;4,21;0,05;324.097.500,00
EALT4;14,14;1,49;3,36;0,94;0,49;29,10;20,65;16,13;2,62;3,48;0,81;0,29;0,54;5,35;-0,86;1,27;28,11;14,70;21,15;0,52;0,48;0,91;13,53;41,25;105.338,90;14,98;4,21;0,05;324.097.500,00
ECOR3;6,78;;5,76;1,32;0,15;39,22;35,46;8,06;1,31;6,61;5,30;5,35;0,46;-9,13;-0,17;0,90;22,93;2,53;10,52;0,11;0,88;0,31;20,09;;19.201.283,62;5,13;1,18;0,30;4.721.146.038,72
ECPR3;90,25;;-9,87;1,21;0,62;;;;-17,12;-17,09;0,08;-0,01;;174,62;-0,62;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
ECPR4;90,74;;-9,92;1,22;0,62;;;;-17,21;-17,09;0,08;-0,01;;175,57;-0,63;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
EEEL3;294,77;;4,74;0,94;0,35;55,65;49,33;26,05;2,50;5,32;2,81;1,05;1,23;8,90;-0,42;1,28;19,76;7,34;12,66;0,37;0,63;0,28;13,69;8,82;;314,98;62,24;-6,31;2.840.511.499,76
EEEL4;410,00;;6,59;1,30;0,48;55,65;49,33;26,05;3,48;5,32;2,81;1,05;1,72;12,38;-0,59;1,28;19,76;7,34;12,66;0,37;0,63;0,28;13,69;8,82;;314,98;62,24;-8,78;2.840.511.499,76
EGIE3;41,89;5,55;10,16;2,83;0,65;53,62;55,80;28,94;5,27;8,40;3,13;1,68;2,94;18,02;-0,78;1,27;27,84;6,38;14,29;0,23;0,75;0,22;2,73;7,81;58.479.966,29;14,81;4,12;-0,50;34.179.213.028,60
EKTR3;37,00;12,07;7,70;3,14;0,59;27,78;22,71;9,89;3,35;6,93;3,05;2,85;0,76;-35,49;-0,81;0,94;40,74;7,61;19,25;0,19;0,81;0,77;6,61;13,47;4.999,67;11,79;4,80;-2,47;8.288.735.245,07
EKTR4;47,99;10,24;9,99;4,07;0,76;27,78;22,71;9,89;4,35;6,93;3,05;2,85;0,99;-46,03;-1,05;0,94;40,74;7,61;19,25;0,19;0,81;0,77;6,61;13,47;10.423,71;11,79;4,80;-3,20;8.288.735.245,07
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;39,18;4,49;9,33;0,74;0,32;44,48;52,13;23,16;4,14;6,03;1,84;0,33;2,16;2,80;-0,40;2,29;7,98;3,44;10,77;0,43;0,57;0,15;7,70;-1,94;187.425.371,86;52,63;4,20;0,08;91.435.335.250,14
ELET5;82,50;2,95;19,64;1,57;0,68;44,48;52,13;23,16;8,72;6,03;1,84;0,33;4,55;5,89;-0,85;2,29;7,98;3,44;10,77;0,43;0,57;0,15;7,70;-1,94;8.250,00;52,63;4,20;0,16;91.435.335.250,14
ELET6;42,69;4,53;10,16;0,81;0,35;44,48;52,13;23,16;4,51;6,03;1,84;0,33;2,35;3,05;-0,44;2,29;7,98;3,44;10,77;0,43;0,57;0,15;7,70;-1,94;38.284.928,43;52,63;4,20;0,08;91.435.335.250,14
ELMD3;31,00;0,64;39,74;4,53;1,39;49,42;24,62;8,95;14,44;17,04;2,60;0,82;3,55;10,24;-2,04;1,76;11,40;3,51;9,18;0,31;0,63;0,39;32,00;51,88;449.813,50;6,85;0,78;8,29;4.455.057.771,00
ELPL3;8,31;;2,10;0,41;0,08;20,32;15,00;5,69;0,80;3,62;2,82;1,46;0,12;-0,56;-0,11;0,60;19,68;4,00;18,04;0,20;0,80;0,70;6,92;8,75;;20,08;3,95;0,12;2.485.315.360,74
EMAE3;150,02;0,51;83,22;4,50;2,57;36,47;0,30;10,80;3.042,15;1.428,57;-146,02;-0,22;8,99;11,79;-3,64;3,91;5,41;3,09;-2,15;0,57;0,43;0,29;7,20;-6,38;15.002,00;33,33;1,80;-1,47;2.868.899.267,00
EMAE4;29,80;2,82;16,53;0,89;0,51;36,47;0,30;10,80;604,29;1.428,57;-146,02;-0,22;1,78;2,34;-0,72;3,91;5,41;3,09;-2,15;0,57;0,43;0,29;7,20;-6,38;107.434,86;33,33;1,80;-0,29;2.868.899.267,00
EMBR3;68,13;0,10;22,83;2,75;0,75;17,79;10,93;5,91;12,34;13,31;0,97;0,22;1,35;5,77;-1,62;1,32;12,07;3,29;12,86;0,27;0,70;0,56;27,61;;370.074.248,90;24,73;2,98;0,32;50.447.883.447,72
ENAT3;21,80;;10,29;1,29;0,46;24,54;56,10;25,34;4,65;5,12;0,47;0,13;2,61;1,31;-0,85;3,90;12,53;4,43;8,60;0,35;0,65;0,17;11,74;5,75;201.679.399,00;16,91;2,12;0,01;5.785.005.265,20
ENBR3;24,08;5,18;6,81;1,16;0,33;26,81;22,09;11,38;3,51;5,85;2,34;0,77;0,77;2,10;-0,70;1,44;17,02;4,90;15,23;0,29;0,68;0,43;2,76;8,96;;20,77;3,54;0,14;13.994.459.653,44
ENEV3;13,70;;54,33;1,38;0,49;31,26;17,71;3,53;10,83;16,74;5,91;0,75;1,92;7,09;-0,61;1,53;2,55;0,89;-1,71;0,35;0,62;0,25;29,41;-4,10;72.309.856,71;9,90;0,25;-0,06;26.476.507.207,90
ENGI11;45,56;6,37;5,69;1,16;0,27;24,92;17,38;10,73;3,52;8,25;4,73;1,56;0,61;4,16;-0,35;1,38;20,36;4,68;9,54;0,23;0,71;0,44;11,12;51,74;75.795.351,62;39,29;8,00;0,11;20.861.237.529,26
ENGI3;10,99;5,28;6,87;1,40;0,32;24,92;17,38;10,73;4,24;8,25;4,73;1,56;0,74;5,02;-0,42;1,38;20,36;4,68;9,54;0,23;0,71;0,44;11,12;51,74;42.798,10;7,86;1,60;0,13;20.861.237.529,26
ENGI4;8,60;4,42;5,37;1,09;0,25;24,92;17,38;10,73;3,32;8,25;4,73;1,56;0,58;3,93;-0,33;1,38;20,36;4,68;9,54;0,23;0,71;0,44;11,12;51,74;29.277,57;7,86;1,60;0,10;20.861.237.529,26
ENJU3;1,01;;-9,94;0,66;0,49;56,63;-11,09;-7,88;-7,06;-0,35;6,71;-0,63;0,78;1,27;-1,12;3,20;-6,64;-4,94;-10,12;0,75;0,25;0,63;37,65;;831.765,29;1,53;-0,10;0,16;207.068.169,90
ENMA3B;50,49;;11,38;1,96;0,75;27,91;16,43;11,39;7,89;;2,99;0,74;1,30;10,24;-1,01;1,40;17,21;6,62;11,90;0,38;0,62;0,58;10,37;2,39;;25,77;4,44;-2,06;
ENMA6B;83,99;;18,93;3,26;1,25;27,91;16,43;11,39;13,13;;2,99;0,74;2,16;17,03;-1,69;1,40;17,21;6,62;11,90;0,38;0,62;0,58;10,37;2,39;;25,77;4,44;-3,42;
ENMT3;65,90;4,21;14,35;3,59;1,01;26,26;19,42;12,15;8,98;12,01;3,65;1,46;1,74;10,21;-1,39;1,56;25,01;7,02;14,07;0,28;0,72;0,58;10,74;11,09;50.162,29;18,36;4,59;-0,42;13.438.729.841,60
ENMT4;59,00;4,70;12,85;3,21;0,90;26,26;19,42;12,15;8,04;12,01;3,65;1,46;1,56;9,14;-1,25;1,56;25,01;7,02;14,07;0,28;0,72;0,58;10,74;11,09;5.320,67;18,36;4,59;-0,38;13.438.729.841,60
EPAR3;4,92;37,35;12,74;1,34;1,06;13,93;-53,45;81,38;-19,40;-15,59;3,81;-0,26;10,37;4,56;-1,41;13,71;10,50;8,31;-20,29;0,79;0,21;0,10;-44,69;-9,91;11.158,95;3,68;0,39;-0,10;73.113.994,56
EQPA3;5,64;11,68;6,43;2,31;0,72;31,06;22,79;17,37;4,90;6,59;1,69;0,80;1,12;8,43;-1,07;1,35;36,01;11,21;19,77;0,31;0,69;0,65;14,19;32,82;28.661,48;2,44;0,88;-0,49;12.465.679.418,96
EQPA5;6,46;10,20;7,36;2,65;0,82;31,06;22,79;17,37;5,61;6,59;1,69;0,80;1,28;9,66;-1,23;1,35;36,01;11,21;19,77;0,31;0,69;0,65;14,19;32,82;1.292,00;2,44;0,88;-0,56;12.465.679.418,96
EQPA6;7,10;9,28;8,09;2,91;0,91;31,06;22,79;17,37;6,17;6,59;1,69;0,80;1,41;10,62;-1,35;1,35;36,01;11,21;19,77;0,31;0,69;0,65;14,19;32,82;7.118,00;2,44;0,88;-0,62;12.465.679.418,96
EQPA7;8,05;8,18;9,17;3,30;1,03;31,06;22,79;17,37;6,99;6,59;1,69;0,80;1,59;12,04;-1,53;1,35;36,01;11,21;19,77;0,31;0,69;0,65;14,19;32,82;4.025,00;2,44;0,88;-0,70;12.465.679.418,96
EQTL3;34,22;2,31;13,90;1,60;0,37;28,40;19,18;6,55;4,74;9,60;4,86;1,64;0,91;8,33;-0,48;1,24;11,53;2,67;10,30;0,23;0,73;0,41;19,27;5,04;194.676.240,38;21,35;2,46;0,34;42.930.635.571,36
ESPA3;1,12;0,12;46,51;0,47;0,18;32,88;14,50;0,84;2,70;6,95;4,25;0,74;0,39;1,18;-0,33;1,48;1,00;0,38;8,22;0,38;0,62;0,45;9,72;-29,80;278.093,76;2,40;0,02;-0,34;404.793.833,92
ESTR3;5,00;;-1,52;-0,07;0,12;41,90;0,15;-16,17;168,41;564,39;429,66;;0,25;-0,05;-0,19;0,14;-4,63;-8,06;-0,05;-1,74;2,74;0,50;6,61;;0,00;-70,89;-3,28;-0,04;32.334.000,00
ESTR4;3,50;;-1,07;-0,05;0,09;41,90;0,15;-16,17;117,88;564,39;429,66;;0,17;-0,04;-0,13;0,14;-4,63;-8,06;-0,05;-1,74;2,74;0,50;6,61;;1.334,90;-70,89;-3,28;-0,03;32.334.000,00
ETER3;3,75;3,35;8,34;0,29;0,18;19,90;1,87;2,36;10,51;15,57;5,06;0,14;0,20;1,06;-0,30;1,72;3,49;2,13;-1,51;0,61;0,39;0,90;18,91;;238.996,00;12,87;0,45;-0,11;231.662.156,25
EUCA3;19,57;3,42;7,53;0,68;0,37;34,04;14,02;8,13;4,36;5,42;1,41;0,22;0,61;1,84;-0,62;2,06;9,07;4,96;9,36;0,55;0,45;0,61;13,37;29,66;26.137,33;28,64;2,60;-0,19;1.665.904.721,08
EUCA4;17,18;4,28;6,61;0,60;0,33;34,04;14,02;8,13;3,83;5,42;1,41;0,22;0,54;1,61;-0,54;2,06;9,07;4,96;9,36;0,55;0,45;0,61;13,37;29,66;613.951,57;28,64;2,60;-0,17;1.665.904.721,08
EVEN3;7,01;5,71;45,12;0,74;0,27;26,88;4,37;1,68;17,38;20,42;3,05;0,13;0,76;0,44;-1,44;4,38;1,65;0,60;1,38;0,37;0,58;0,36;2,43;-23,57;2.364.704,62;9,43;0,16;-0,52;1.402.000.000,00
EZTC3;13,07;8,94;6,53;0,59;0,41;35,19;22,74;27,07;7,78;8,85;1,07;0,08;1,77;1,09;-0,74;7,71;9,02;6,35;5,06;0,70;0,28;0,23;14,17;9,48;10.224.184,29;22,17;2,00;0,09;2.888.327.576,21
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;12,20;3,73;13,87;1,28;0,99;19,68;6,09;13,64;31,05;18,06;-3,51;-0,14;1,89;3,81;-1,62;3,09;9,23;7,16;3,70;0,78;0,22;0,53;11,82;7,02;2.870,30;9,52;0,88;2,22;2.992.569.500,00
FESA4;6,61;7,57;7,52;0,69;0,54;19,68;6,09;13,64;16,82;18,06;-3,51;-0,14;1,03;2,07;-0,88;3,09;9,23;7,16;3,70;0,78;0,22;0,53;11,82;7,02;2.950.012,10;9,52;0,88;1,20;2.992.569.500,00
FHER3;4,05;;-0,23;-0,20;0,08;3,54;-4,51;-20,93;-1,07;-0,10;0,96;;0,05;-0,53;-0,26;0,83;-87,44;-32,74;43,12;-0,37;1,37;1,56;31,29;;93.513,81;-20,20;-17,66;0,00;218.122.000,20
FICT3;3,42;;-3,33;-8,94;18,32;94,81;36,49;202,50;-18,49;-19,49;-0,99;;;-62,67;-18,50;0,03;-268,34;-549,54;1.352,35;-2,05;3,05;-2,71;;;31.325,14;-0,38;-1,03;0,01;81.412.751,16
FIEI3;13,01;;-49,55;0,40;0,30;64,90;-14,12;-25,37;-89,02;-120,52;-31,50;0,14;12,57;2,93;-0,37;2,05;-0,80;-0,60;-0,61;0,75;0,25;0,02;-40,55;;17.620,00;32,79;-0,26;0,52;31.512.210,53
FIGE3;11,94;;2,33;0,16;0,16;100,00;92,37;63,39;1,60;0,54;;;1,48;14.112,70;-0,16;;6,93;6,80;;0,98;0,02;0,11;6,80;9,29;0,00;73,94;5,12;0,41;9.457.960,56
FIGE4;0,00;;0,00;0,00;0,00;100,00;92,37;63,39;0,00;0,54;;;0,00;0,00;0,00;;6,93;6,80;;0,98;0,02;0,11;6,80;9,29;;73,94;5,12;0,00;9.457.960,56
FIQE3;3,64;2,72;7,57;1,08;0,57;50,81;25,62;16,64;4,92;5,50;0,58;0,13;1,26;5,73;-0,79;1,55;14,27;7,50;10,20;0,53;0,47;0,45;44,39;36,61;627.304,43;3,37;0,48;-0,24;1.317.860.576,76
FLEX3;0,00;;0,00;0,00;0,00;19,49;-100,31;-141,80;0,00;-0,43;-0,43;;0,00;0,00;0,00;0,11;-81,00;-290,31;83,68;-3,58;4,58;2,05;-5,08;;;-132,45;-107,28;0,00;0,00
FLRY3;12,71;8,01;11,08;1,33;0,52;27,58;15,44;8,05;5,78;8,30;2,52;0,58;0,89;2,65;-0,81;2,29;12,01;4,73;9,05;0,39;0,60;0,59;21,48;14,98;24.900.949,38;9,55;1,15;0,43;6.954.797.940,46
FNCN3;14,25;;-0,04;0,03;0,00;-82,62;-98,66;-59,20;-0,02;-0,02;;;0,02;0,01;-0,02;1,56;-65,31;-10,62;;0,16;0,84;0,18;187,45;;;555,08;-362,52;0,00;13.021.336,50
FRAS3;23,75;3,62;20,31;3,12;0,99;33,57;13,35;7,36;11,19;14,58;3,39;0,95;1,49;3,73;-1,93;2,19;15,38;4,87;9,46;0,32;0,68;0,66;23,77;54,79;12.317.705,33;7,60;1,17;-1,18;6.657.958.411,25
FRIO3;205,00;;-57,43;3,93;0,67;16,65;6,99;-0,98;8,02;12,45;4,43;2,17;0,56;5,20;-2,11;1,23;-6,84;-1,16;11,41;0,17;0,79;1,19;8,13;;68.671,29;52,17;-3,57;0,28;1.288.690.065,00
FRTA3;1,31;;-0,49;-0,04;0,09;16,57;-16,43;-72,29;-2,17;-56,86;-54,68;;0,36;-0,03;-0,10;0,03;-7,17;-17,77;17,57;-2,48;3,48;0,25;7,62;;;-36,95;-2,65;-0,11;2.690.223,86
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;1,62;;-4,33;0,24;0,22;100,00;161,01;179,65;-4,83;-5,84;-1,01;0,05;;-9,84;-0,23;0,31;-5,49;-5,16;-4,64;0,94;0,06;-0,03;;;43.079,90;6,81;-0,37;0,07;186.391.348,56
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;33,34;21,04;3,62;1,86;0,90;19,83;30,15;61,28;7,35;8,17;0,44;0,11;2,22;-8,45;-1,10;0,63;51,48;24,76;16,68;0,48;0,52;0,40;1,08;27,75;5.262,38;17,91;9,22;0,02;3.309.571.791,54
GEPA4;35,90;19,54;3,89;2,00;0,96;19,83;30,15;61,28;7,91;8,17;0,44;0,11;2,39;-9,10;-1,18;0,63;51,48;24,76;16,68;0,48;0,52;0,40;1,08;27,75;11.865,89;17,91;9,22;0,03;3.309.571.791,54
GETT11;10,00;;31,44;5,16;0,34;41,43;18,41;17,71;30,25;;0,99;0,17;5,57;13,05;-8,16;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;0,00;1,94;0,32;0,47;
GETT3;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;
GETT4;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;7,88;0,07;0,93;0,06;;;;1,94;0,32;0,11;
GFSA3;17,63;;-3,02;0,06;0,02;-5,60;-8,60;-3,98;-1,40;-17,29;-15,89;0,67;0,12;0,10;-0,06;1,67;-1,97;-0,80;-5,81;0,40;0,60;0,20;20,38;;4.308.693,19;296,52;-5,84;0,04;118.628.409,03
GGBR3;14,56;4,40;9,03;0,53;0,35;12,80;8,98;4,80;4,82;6,39;1,25;0,14;0,43;1,48;-0,55;2,64;5,84;3,82;6,72;0,65;0,34;0,80;11,07;22,14;267.935,29;27,62;1,61;-0,19;31.495.291.552,44
GGBR4;16,06;3,99;9,95;0,58;0,38;12,80;8,98;4,80;5,32;6,39;1,25;0,14;0,48;1,63;-0,61;2,64;5,84;3,82;6,72;0,65;0,34;0,80;11,07;22,14;107.920.590,95;27,62;1,61;-0,21;31.495.291.552,44
GGPS3;15,13;2,14;15,38;2,79;0,71;14,79;8,44;4,21;7,68;9,17;1,48;0,54;0,65;2,33;-1,50;2,34;18,15;4,60;12,87;0,25;0,75;1,09;27,93;25,70;34.340.219,24;5,42;0,98;14,83;10.247.257.021,26
GMAT3;7,71;2,80;12,43;1,73;0,86;22,79;6,75;4,22;7,77;8,05;0,28;0,06;0,52;2,36;-2,30;2,40;13,93;6,93;17,63;0,50;0,50;1,64;31,90;32,81;22.433.991,48;4,45;0,62;0,88;17.335.702.420,14
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;9,04;3,76;8,04;0,46;0,10;12,80;8,96;1,64;1,47;2,71;1,25;0,39;0,13;0,45;-0,17;2,64;5,74;1,30;7,26;0,23;0,34;0,80;11,07;21,31;160.603,33;19,58;1,12;-0,17;8.945.384.791,98
GOAU4;8,98;3,79;7,99;0,46;0,10;12,80;8,96;1,64;1,46;2,71;1,25;0,39;0,13;0,45;-0,17;2,64;5,74;1,30;7,26;0,23;0,34;0,80;11,07;21,31;37.018.136,57;19,58;1,12;-0,17;8.945.384.791,98
GOLL4;0,80;;-864,89;-264,87;312,38;28,65;-2,34;-42,30;-15.639,21;-2.096,00;-42,81;;365,83;-380,74;-432,35;0,25;-30,63;-36,12;29,82;-1,18;2,18;0,85;6,65;;39.602.008,00;0,00;0,00;1,61;962.683.405.967,82
GPAR3;22,90;;55,50;2,31;2,11;53,15;-10,38;101,73;-544,17;-474,98;69,19;-0,29;56,46;6,26;-3,25;29,82;4,16;3,81;-1,96;0,92;0,08;0,04;-31,17;-12,06;2.290,00;9,91;0,41;-0,66;1.824.591.895,80
GPIV33;3,52;;-1,28;0,18;0,09;100,00;520,66;282,88;-0,69;0,26;0,95;-0,24;;0,94;-0,10;2,74;-13,84;-6,97;-15,23;0,50;0,18;-0,02;;;16.696,62;19,90;-2,75;0,01;238.426.802,24
GRAO3;0,00;;0,00;0,00;0,00;4,65;3,97;1,01;0,00;2,47;2,47;1,99;0,00;0,00;0,00;0,91;20,44;2,91;16,62;0,14;0,79;2,88;41,49;72,95;;1,66;0,34;0,00;0,00
GRND3;5,10;9,47;6,49;1,17;0,98;47,65;19,36;26,72;8,96;6,20;-2,75;-0,36;1,73;1,84;-3,18;4,47;18,02;15,15;8,84;0,84;0,16;0,57;4,88;7,45;14.168.529,38;4,36;0,79;0,30;4.601.016.000,00
GSHP3;4,30;;-0,01;-0,01;0,01;66,69;-47,86;-319,28;-0,09;-24,40;-24,31;;0,05;-0,51;-0,01;0,92;-41,63;-49,37;-13,80;-1,19;2,19;0,15;5,33;;8.353,91;-730,92;-304,25;0,00;8.293.706,70
GUAR3;7,71;;11,83;0,72;0,29;59,41;8,05;3,31;4,86;5,95;1,10;0,16;0,39;1,43;-0,77;1,49;6,05;2,46;8,37;0,41;0,59;0,74;4,29;-11,30;4.461.647,19;10,78;0,65;0,01;3.848.832.000,00
HAGA3;1,94;;11,65;-0,45;0,34;24,83;-0,38;6,53;-198,53;93,30;240,67;;0,76;0,65;-3,18;2,43;-3,90;2,95;1,45;-0,76;1,76;0,45;4,63;-4,58;917,59;-4,27;0,17;-0,25;17.136.000,25
HAGA4;1,19;;7,15;-0,28;0,21;24,83;-0,38;6,53;-121,78;93,30;240,67;;0,47;0,40;-1,95;2,43;-3,90;2,95;1,45;-0,76;1,76;0,45;4,63;-4,58;4.215,62;-4,27;0,17;-0,15;17.136.000,25
HAPV3;32,03;;-30,46;0,33;0,22;12,35;3,14;-1,82;17,63;21,65;4,02;0,08;0,55;2,53;-0,26;2,10;-1,08;-0,71;1,43;0,66;0,34;0,39;38,69;;145.887.040,00;97,22;-1,05;-2,52;16.099.267.214,52
HBOR3;2,21;4,58;5,18;0,20;0,05;33,62;17,84;4,48;1,30;7,88;6,58;1,02;0,23;0,32;-0,08;1,61;3,91;0,89;4,42;0,23;0,56;0,20;-0,32;;3.083.767,86;10,91;0,43;0,46;295.810.869,12
HBRE3;3,00;;8,73;0,15;0,06;75,60;162,66;20,75;1,11;6,22;5,11;0,70;1,81;1,70;-0,07;1,57;1,74;0,69;5,80;0,40;0,43;0,03;19,12;-28,81;694.821,52;19,78;0,34;-0,13;309.566.943,00
HBSA3;3,62;;-9,33;5,18;0,79;6,52;-18,24;-36,82;-18,84;-32,05;-13,21;3,64;3,44;7,67;-1,06;1,67;-55,55;-8,42;-6,39;0,15;0,85;0,23;7,59;;8.037.522,19;0,70;-0,39;-0,02;4.924.585.167,66
HBTS3;0,00;;0,00;0,00;0,00;51,42;15,30;29,66;0,00;;21,72;0,36;0,00;0,00;0,00;1,37;3,17;1,27;-0,04;0,40;0,60;0,04;;;;70,91;2,25;0,00;
HBTS5;29,08;;12,92;0,41;0,16;51,42;15,30;29,66;25,05;;21,72;0,36;3,83;5,03;-0,19;1,37;3,17;1,27;-0,04;0,40;0,60;0,04;;;28.684,80;70,91;2,25;-0,14;
HBTS6;0,00;;0,00;0,00;0,00;51,42;15,30;29,66;0,00;;21,72;0,36;0,00;0,00;0,00;1,37;3,17;1,27;-0,04;0,40;0,60;0,04;;;;70,91;2,25;0,00;
HETA3;96,00;;55,51;-0,14;3,97;100,00;86,80;21,05;13,46;94,27;89,24;;11,68;-14,03;-4,57;0,32;-0,25;7,15;-12,94;-28,44;29,44;0,34;30,24;-23,81;0,00;-687,74;1,73;-0,27;18.298.413,50
HETA4;5,50;;3,18;-0,01;0,23;100,00;86,80;21,05;0,77;94,27;89,24;;0,67;-0,80;-0,26;0,32;-0,25;7,15;-12,94;-28,44;29,44;0,34;30,24;-23,81;548,50;-687,74;1,73;-0,02;18.298.413,50
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-13,60;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;69,51;73,02;45,44;0,00;-0,01;-0,25;;0,00;0,00;0,00;0,64;-169,21;15,51;-143,51;-0,09;1,16;0,34;12,34;;;-2,61;4,41;0,00;31.183.251,30
HOOT4;3,95;;0,90;-1,52;0,14;69,51;73,02;45,44;0,56;-0,01;-0,25;;0,41;-1,25;-0,17;0,64;-169,21;15,51;-143,51;-0,09;1,16;0,34;12,34;;19.008,33;-2,61;4,41;0,01;31.183.251,30
HYPE3;26,34;4,44;20,63;1,42;0,69;56,39;15,15;12,08;16,45;23,89;7,45;0,64;2,49;13,63;-0,90;1,26;6,89;3,32;-0,09;0,48;0,52;0,28;17,70;-7,02;68.787.165,86;18,53;1,28;-0,39;16.684.304.477,82
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
