TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
PINE4;12,42;7,89;6,00;1,85;0,10;20,91;15,46;10,22;3,96;3,75;;;0,61;4,81;-0,10;2,59;30,83;1,60;;0,05;0,95;0,16;31,37;;13.375.157,57;6,72;2,07;0,02;3.027.613.619,76
PPAR3;14,60;80,13;1,21;0,10;0,07;;;;1,37;0,63;-0,74;-0,05;;2,00;-0,07;3,32;8,10;5,69;7,03;0,70;0,30;0,00;;;;148,64;12,04;0,01;4.721.494,00
PPAR4;0,00;;0,00;0,00;0,00;;;;0,00;0,63;-0,74;-0,05;;0,00;0,00;3,32;8,10;5,69;7,03;0,70;0,30;0,00;;;;148,64;12,04;0,00;4.721.494,00
PPLA11;49,00;;0,15;114,92;3,27;;;;0,15;0,15;0,00;-0,13;;-919,34;-102,15;1,00;74.950,00;2.133,81;74.950,00;0,03;0,97;0,00;;;253,56;0,43;319,58;0,00;919.338,00
PSSA3;55,45;5,43;9,74;2,31;0,62;100,00;7,63;8,81;11,23;7,15;-4,09;-0,84;0,86;5,40;-1,53;1,24;23,70;6,41;14,03;0,27;0,73;0,73;17,03;16,88;70.289.629,26;24,03;5,70;0,32;35.853.197.027,00
QVQP3B;0,28;;-853,28;648,49;648,49;;;;-779,44;-778,74;0,70;-0,58;;648,49;;;-76,00;-76,00;-83,20;1,00;0,00;0,00;;;0,00;0,00;0,00;32,37;81.061.498,28
RPAD3;6,51;0,14;6,39;0,54;0,53;;;;7,46;5,71;-1,74;-0,13;;4,29;-0,61;35,00;8,43;8,34;6,70;0,99;0,01;0,00;;20,49;650,25;12,08;1,02;-0,04;550.894.864,82
RPAD5;7,00;8,16;6,87;0,58;0,57;;;;8,02;5,71;-1,74;-0,13;;4,61;-0,66;35,00;8,43;8,34;6,70;0,99;0,01;0,00;;20,49;1.137,50;12,08;1,02;-0,04;550.894.864,82
RPAD6;6,50;0,14;6,38;0,54;0,53;;;;7,45;5,71;-1,74;-0,13;;4,28;-0,61;35,00;8,43;8,34;6,70;0,99;0,01;0,00;;20,49;3.315,00;12,08;1,02;-0,04;550.894.864,82
SANB11;26,95;8,56;7,73;0,80;0,08;35,45;10,12;7,87;6,01;6,01;;;0,61;-1,23;-0,08;0,23;10,34;1,01;;0,10;0,90;0,13;20,95;-0,57;94.678.131,61;33,71;3,49;-2,63;101.005.213.256,97
SANB3;13,25;8,29;7,60;0,79;0,08;35,45;10,12;7,87;5,91;6,01;;;0,60;-1,21;-0,08;0,23;10,34;1,01;;0,10;0,90;0,13;20,95;-0,57;2.215.993,13;16,86;1,74;-2,58;101.005.213.256,97
SANB4;13,66;8,85;7,83;0,81;0,08;35,45;10,12;7,87;6,09;6,01;;;0,62;-1,24;-0,08;0,23;10,34;1,01;;0,10;0,90;0,13;20,95;-0,57;2.641.564,48;16,86;1,74;-2,66;101.005.213.256,97
SCAR3;12,09;58,73;15,57;0,67;0,25;46,94;18,55;15,76;13,23;22,00;8,79;0,45;2,45;5,32;-0,30;1,36;4,32;1,59;1,84;0,37;0,64;0,10;-2,45;-12,49;207.077,30;17,99;0,78;-0,06;696.889.440,33
SIMH3;7,31;2,34;-47,85;1,00;0,05;26,35;18,52;-0,20;0,52;6,04;5,52;10,59;0,10;0,60;-0,07;1,30;-2,10;-0,10;11,98;0,05;0,92;0,49;34,72;;15.886.913,91;7,29;-0,15;0,77;4.267.280.417,21
SPRT3B;76,40;;-1.991,34;1.709,07;1.584,90;;;;-1.950,74;-1.949,51;1,23;-1,08;;1.709,07;;13,76;-85,83;-79,59;-87,61;0,93;0,07;0,00;;;;0,04;-0,04;308,13;370.531.748,80
SULA11;20,76;;48,73;1,06;0,29;4,25;-3,34;0,83;-12,06;7,41;19,47;-1,71;0,40;0,79;-0,85;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;313.020.093,00;19,64;0,43;-0,88;8.840.533.965,20
SULA3;7,43;;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;7,41;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,95;8.840.533.965,20
SULA4;7,63;;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;7,41;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,97;8.840.533.965,20
SYNE3;4,02;10,43;9,35;0,89;0,27;54,13;47,58;20,11;3,95;5,58;1,62;0,36;1,88;11,04;-0,31;1,27;9,47;2,92;6,66;0,31;0,35;0,15;-7,59;5,31;1.462.474,30;4,54;0,43;-0,11;613.630.668,90
WIZC3;8,29;7,58;6,82;1,93;0,55;61,24;44,14;14,43;2,23;2,22;-0,01;-0,01;0,98;36,24;-0,75;1,06;28,26;8,04;23,53;0,28;0,46;0,56;11,49;-0,05;2.177.563,52;4,30;1,21;0,46;1.325.631.367,78
